isin,name,full_name,issuer_name,sources
RU000A104XW2,СибурХ1Р01,СИБУР Холдинг 001Р-01,СИБУР Холдинг,"corpbonds,tbank"
RU000A103DS4,СибурХ Б03,СИБУР Холдинг БО-03,СИБУР Холдинг,"corpbonds,tbank"
RU000A103T54,СибурХБО14,СИБУР Холдинг БО-14,СИБУР Холдинг,corpbonds
RU000A103T62,СибурХБО07,СИБУР Холдинг БО-07,СИБУР Холдинг,corpbonds
RU000A103T70,СибурХБО08,СИБУР Холдинг БО-08,СИБУР Холдинг,corpbonds
RU000A103T88,СибурХБО13,СИБУР Холдинг БО-13,СИБУР Холдинг,corpbonds
RU000A103T96,СибурХБО09,СИБУР Холдинг БО-09,СИБУР Холдинг,corpbonds
RU000A103TA8,СибурХБО10,СИБУР Холдинг БО-10,СИБУР Холдинг,corpbonds
RU000A103TB6,СибурХБО12,СИБУР Холдинг БО-12,СИБУР Холдинг,corpbonds
RU000A103TC4,СибурХБО11,СИБУР Холдинг БО-11,СИБУР Холдинг,corpbonds
RU000A10A7H3,СибурХ1Р02,СИБУР Холдинг 001Р-02,СИБУР Холдинг,"corpbonds,tbank"
RU000A10B4U2,СибурХ1Р04,СИБУР Холдинг 001Р-04,СИБУР Холдинг,corpbonds
RU000A10B4W8,СибурХ1Р05,СИБУР Холдинг 001Р-05,СИБУР Холдинг,corpbonds
RU000A10B4X6,СибурХ1Р06,СИБУР Холдинг 001Р-06,СИБУР Холдинг,"corpbonds,tbank"
RU000A10AXW4,СибурХ1Р03,СИБУР Холдинг 001Р-03,СИБУР Холдинг,"corpbonds,tbank"
RU000A10C8T4,СибурХ1Р07,СИБУР Холдинг 001Р-07,СИБУР Холдинг,"corpbonds,tbank"
RU000A10CMR3,СибурХ1Р08,СИБУР Холдинг 001Р-08,СИБУР Холдинг,"corpbonds,tbank"
RU000A103DT2,Артгн БО01,Артген БО-01,Артген,"corpbonds,tbank"
RU000A103G00,sСТМ 1P2,Синара Транспортные Машины 1P2,Синара-Транспорт.Машины,"corpbonds,tbank"
RU000A105M91,СТМ 1P3,Синара Транспортные Машины 1P3,Синара-Транспорт.Машины,"corpbonds,tbank"
RU000A10B2X0,СТМ 1P5,Синара Транспортные Машины 1P5,Синара-Транспорт.Машины,"corpbonds,tbank"
RU000A1082Y8,СТМ 1P4,Синара Транспортные Машины 1P4,Синара-Транспорт.Машины,"corpbonds,tbank"
RU000A103JK8,МетИнвБ С1,Металлинвестбанк С-01,МеталлИнвестБанк,corpbonds
RU000A107FZ5,АПРИ 2Р4,АПРИ БО-002Р-04,АПРИ,"corpbonds,tbank"
RU000A10AUG3,АПРИ 2Р7,АПРИ БО-002Р-07,АПРИ,"corpbonds,tbank"
RU000A10AZY5,АПРИ 2Р9,АПРИ БО-002Р-09,АПРИ,"corpbonds,tbank"
RU000A10A554,АПРИ 2Р6,АПРИ БО-002Р-06,АПРИ,corpbonds
RU000A10A1P9,АПРИ 2Р5,АПРИ БО-002Р-05,АПРИ,"corpbonds,tbank"
RU000A10AG48,АПРИ 2Р8,АПРИ БО-002Р-08,АПРИ,"corpbonds,tbank"
RU000A106631,АПРИ 2Р2,АПРИ БО-002Р-02,АПРИ,"corpbonds,tbank"
RU000A106WZ2,АПРИ 2Р3,АПРИ БО-002Р-03,АПРИ,"corpbonds,tbank"
RU000A105DS9,АПРИ 2Р1,АПРИ БО-002Р-01,АПРИ,"corpbonds,tbank"
RU000A10CM06,АПРИ 2Р11,АПРИ БО-002Р-11,АПРИ,"corpbonds,tbank"
RU000A10BM56,АПРИ 2Р10,АПРИ БО-002Р-10,АПРИ,"corpbonds,tbank"
RU000A10BLP1,РегПродБ01,Регион-Продукт БО-01,РЕГИОН-ПРОДУКТ,"corpbonds,tbank"
RU000A103NE3,РегПрод1Р2,Регион-Продукт БО 001Р-02,РЕГИОН-ПРОДУКТ,corpbonds
RU000A1075R6,РегПрод1Р4,Регион-Продукт БО 001Р-04,РЕГИОН-ПРОДУКТ,"corpbonds,tbank"
RU000A108JC4,АВТОБФ БП5,АВТОБАН-Финанс АО БО-П05,АВТОБАН-Финанс,corpbonds
RU000A108JD2,АВТОБФ БП6,АВТОБАН-Финанс АО БО-П06,АВТОБАН-Финанс,corpbonds
RU000A103PC2,АВТОБФ БП3,АВТОБАН-Финанс АО БО-П03,АВТОБАН-Финанс,"corpbonds,tbank"
RU000A106K35,АВТОБФ БП4,АВТОБАН-Финанс АО БО-П04,АВТОБАН-Финанс,"corpbonds,tbank"
RU000A105VU7,ЭталонФин1,Эталон-Финанс 002Р-01,Эталон-Финанс,"corpbonds,tbank"
RU000A103QH9,ЭталФинП03,Эталон-Финанс АО БО-П03,Эталон-Финанс,"corpbonds,tbank"
RU000A109SP5,ЭталонФин2,Эталон-Финанс 002Р-02,Эталон-Финанс,"corpbonds,tbank"
RU000A10BAP4,ЭталонФин3,Эталон-Финанс 002Р-03,Эталон-Финанс,"corpbonds,tbank"
RU000A103QK3,МэйлБ1Р1,Мэйл.Ру Финанс 001P-01,Мэйл.Ру Финанс,"corpbonds,tbank"
RU000A106YZ8,МэйлЗО25,Мэйл.Ру Финанс ЗО25,Мэйл.Ру Финанс,corpbonds
RU000A1047S3,ПКБ 1Р-03,Первое клиент.бюро НАО 001Р-03,ПКО ПКБ,"corpbonds,tbank"
RU000A10A414,ПКБ 1Р-06,Первое кол.бюро НАО 001Р-06,ПКО ПКБ,"corpbonds,tbank"
RU000A108U72,ПКБ 1Р-05,Первое кол.бюро НАО 001Р-05,ПКО ПКБ,"corpbonds,tbank"
RU000A108CC9,ПКБ 1Р-04,Первое кол.бюро НАО 001Р-04,ПКО ПКБ,"corpbonds,tbank"
RU000A10BGU1,ПКБ 1Р-07,Первое кол.бюро НАО 001Р-07,ПКО ПКБ,"corpbonds,tbank"
RU000A10BGW7,ПКБ 1Р-08,Первое кол.бюро НАО 001Р-08,ПКО ПКБ,corpbonds
RU000A103RL9,ПетрИнжP1,ПетроИнжиниринг 001P-01,ИСК Петроинжиниринг,"corpbonds,tbank"
RU000A103S30,ДрктЛиз1Р7,ДиректЛизинг БО 001Р-07,ДиректЛизинг,"corpbonds,tbank"
RU000A106GY8,ДрктЛиз2Р1,ДиректЛизинг БО 002Р-01,ДиректЛизинг,"corpbonds,tbank"
RU000A1078X8,ДрктЛиз2Р2,ДиректЛизинг БО 002Р-02,ДиректЛизинг,"corpbonds,tbank"
RU000A1094T3,ДрктЛиз2Р3,ДиректЛизинг БО 002Р-03,ДиректЛизинг,"corpbonds,tbank"
RU000A10BUN7,ДрктЛиз2Р5,ДиректЛизинг БО 002Р-05,ДиректЛизинг,corpbonds
RU000A10BXQ4,ДрктЛиз2Р4,ДиректЛизинг БО 002Р-04,ДиректЛизинг,corpbonds
RU000A108KV2,МоторТ1Р05,НПП Моторные технологии001Р-05,НПП Моторные технологии,corpbonds
RU000A107TD3,МоторТ1Р04,НПП Моторные технологии001Р-04,НПП Моторные технологии,"corpbonds,tbank"
RU000A103U69,МоторТ1Р03,НПП Моторные технологии001Р-03,НПП Моторные технологии,corpbonds
RU000A103UL3,ТатнхимP01,Татнефтехим 001-P-01,Татнефтехим,"corpbonds,tbank"
RU000A108BX7,ТатнхимP02,Татнефтехим 001-P-02,Татнефтехим,"corpbonds,tbank"
RU000A108AJ8,МСБЛиз3P03,МСБ-Лизинг 003P-03,МСБ-Лизинг,"corpbonds,tbank"
RU000A107C91,МСБЛиз3P02,МСБ-Лизинг 003P-02,МСБ-Лизинг,"corpbonds,tbank"
RU000A10B727,МСБЛиз3P05,МСБ-Лизинг 003P-05,МСБ-Лизинг,"corpbonds,tbank"
RU000A10B735,МСБЛиз3P04,МСБ-Лизинг 003P-04,МСБ-Лизинг,corpbonds
RU000A103VD8,МСБЛиз2P05,МСБ-Лизинг 002P-05,МСБ-Лизинг,"corpbonds,tbank"
RU000A106D18,МСБЛиз3P01,МСБ-Лизинг 003P-01,МСБ-Лизинг,"corpbonds,tbank"
RU000A10CLD5,МСБЛиз3P06,МСБ-Лизинг 003P-06,МСБ-Лизинг,"corpbonds,tbank"
RU000A103W26,РГ Лиз 1P1,РГ Лизинг 1P1,РГ Лизинг,corpbonds
RU000A104CK1,РГ Лиз 1P2,РГ Лизинг 1P2,РГ Лизинг,corpbonds
RU000A104ZV9,РГ Лиз 1P3,РГ Лизинг 1P3,РГ Лизинг,corpbonds
RU000A103WB0,СлавЭКО1Р1,Славянск ЭКО 001Р-01,Славянск ЭКО,"corpbonds,tbank"
RU000A1080Z9,СлавЭКО1Р3,Славянск ЭКО 001Р-03Y,Славянск ЭКО,"corpbonds,tbank"
RU000A10CCJ1,СлавЭКО1Р4,Славянск ЭКО 001Р-04,Славянск ЭКО,"corpbonds,tbank"
RU000A10BZQ9,СэтлГрБ2P5,"""Сэтл-Групп"" ООО БО 002P-05",Сэтл Групп,"corpbonds,tbank"
RU000A10C2L4,СэтлГрБ2P6,"""Сэтл-Групп"" ООО БО 002P-06",Сэтл Групп,"corpbonds,tbank"
RU000A1084B2,СэтлГрБ2P3,"""Сэтл-Групп"" ООО БО 002P-03",Сэтл Групп,"corpbonds,tbank"
RU000A10B8M0,СэтлГрБ2P4,"""Сэтл-Групп"" ООО БО 002P-04",Сэтл Групп,"corpbonds,tbank"
RU000A105X64,СэтлГрБ2P2,"""Сэтл-Групп"" ООО БО 002P-02",Сэтл Групп,"corpbonds,tbank"
RU000A1059T6,БКСБ1Р-09,БКС Банк 001P-09,БКС Банк,corpbonds
RU000A1040E8,ЦифрБро1П2,Цифра брокер П01-02,"ООО ""Цифра брокер""","corpbonds,tbank"
RU000A1070A3,ОхтаГрБП03,Охта Групп БО-П03,Охта Групп,"corpbonds,tbank"
RU000A107M32,АквилонЛP3,Аквилон-Лизинг БО-03-001P,Аквилон-Лизинг,"corpbonds,tbank"
RU000A1063Y8,АквилонЛP2,Аквилон-Лизинг БО-02-001P,Аквилон-Лизинг,corpbonds
RU000A105SP3,Сегежа3P2R,ГК Сегежа 003P-02R,Сегежа Групп,"corpbonds,tbank"
RU000A1053P7,Сегежа2P5R,ГК Сегежа 002P-05R,Сегежа Групп,"corpbonds,tbank"
RU000A105EW9,Сегежа3P1R,ГК Сегежа 003P-01R,Сегежа Групп,"corpbonds,tbank"
RU000A104UA4,Сегежа2P4R,ГК Сегежа 002P-04R,Сегежа Групп,"corpbonds,tbank"
RU000A104FG2,Сегежа2P3R,ГК Сегежа 002P-03R,Сегежа Групп,"corpbonds,tbank"
RU000A1043G7,Сегежа2P2R,ГК Сегежа 002P-02R,Сегежа Групп,"corpbonds,tbank"
RU000A1041B2,Сегежа2P1R,ГК Сегежа 002P-01R,Сегежа Групп,"corpbonds,tbank"
RU000A108991,Сегежа3P4R,ГК Сегежа 003P-04R,Сегежа Групп,"corpbonds,tbank"
RU000A107BP5,Сегежа3P3R,ГК Сегежа 003P-03R,Сегежа Групп,"corpbonds,tbank"
RU000A10BJ93,Сегежа3P5R,ГК Сегежа 003P-05R,Сегежа Групп,corpbonds
RU000A10CB66,Сегежа3P6R,ГК Сегежа 003P-06R,Сегежа Групп,"corpbonds,tbank"
RU000A10CL64,Сегежа3P7R,ГК Сегежа 003P-07R,Сегежа Групп,"corpbonds,tbank"
RU000A10CSL3,СовкмЛ П13,Совкомбанк Лизинг БО-П13,Совкомбанк Лизинг,corpbonds
RU000A10BPV0,СовкмЛ П10,Совкомбанк Лизинг БО-П10,Совкомбанк Лизинг,corpbonds
RU000A10C899,СовкмЛ П12,Совкомбанк Лизинг БО-П12,Совкомбанк Лизинг,corpbonds
RU000A10BXX0,СовкмЛ П11,Совкомбанк Лизинг БО-П11,Совкомбанк Лизинг,corpbonds
RU000A1099V8,СовкмЛ П07,Совкомбанк Лизинг БО-П07,Совкомбанк Лизинг,"corpbonds,tbank"
RU000A10B3W0,СовкмЛ П09,Совкомбанк Лизинг БО-П09,Совкомбанк Лизинг,corpbonds
RU000A10AHM8,СовкмЛ П08,Совкомбанк Лизинг БО-П08,Совкомбанк Лизинг,corpbonds
RU000A106946,СовкмЛ П06,Совкомбанк Лизинг БО-П06,Совкомбанк Лизинг,corpbonds
RU000A10C5J1,ТАЛАНФБ1P4,ТАЛАН-ФИНАНС БО 001Р-04,Талан-Финанс,"corpbonds,tbank"
RU000A10BZT3,БинФарм1P6,Биннофарм Групп 001Р-06,Биннофарм Групп,"corpbonds,tbank"
RU000A10CUB0,БинФарм2P1,Биннофарм Групп 002Р-01,Биннофарм Групп,corpbonds
RU000A1043Z7,БинФарм1P1,Биннофарм Групп 001Р-01,Биннофарм Групп,"corpbonds,tbank"
RU000A104Z71,БинФарм1P2,Биннофарм Групп 001Р-02,Биннофарм Групп,"corpbonds,tbank"
RU000A10B3Q2,БинФарм1P5,Биннофарм Групп 001Р-05,Биннофарм Групп,"corpbonds,tbank"
RU000A10AS28,БинФарм1P4,Биннофарм Групп 001Р-04,Биннофарм Групп,"corpbonds,tbank"
RU000A107E81,БинФарм1P3,Биннофарм Групп 001Р-03,Биннофарм Групп,"corpbonds,tbank"
RU000A1070X5,АБЗ-1 1Р05,АБЗ-1 001P-05,АБЗ-1,"corpbonds,tbank"
RU000A109PP1,АБЗ-1 2Р01,АБЗ-1 002Р-01,АБЗ-1,"corpbonds,tbank"
RU000A10B263,АБЗ-1 2Р02,АБЗ-1 002P-02,АБЗ-1,"corpbonds,tbank"
RU000A1065B1,АБЗ-1 1Р04,АБЗ-1 001P-04,АБЗ-1,"corpbonds,tbank"
RU000A105SX7,АБЗ-1 1Р03,АБЗ-1 001P-03,АБЗ-1,"corpbonds,tbank"
RU000A10BNM4,АБЗ-1 2Р03,АБЗ-1 002P-03,АБЗ-1,"corpbonds,tbank"
RU000A10C8F3,Брус 2Р04,Брусника 002Р-04,Брусника,"corpbonds,tbank"
RU000A10B313,Брус 2P05,Брусника 002Р-05,Брусника,"corpbonds,tbank"
RU000A10A3C3,Брус 2P03,Брусника 002Р-03,Брусника,corpbonds
RU000A107UU5,Брус 2P02,Брусника 002Р-02,Брусника,"corpbonds,tbank"
RU000A10ATB6,Интерскол3,Интерскол КЛС БО-03,КЛС-Трейд,"corpbonds,tbank"
RU000A104A05,Интерскол1,Интерскол КЛС БО-01,КЛС-Трейд,corpbonds
RU000A10BLG0,Интерск2P1,Интерскол КЛС БО-001Р-01,КЛС-Трейд,"corpbonds,tbank"
RU000A104A39,sКапиталР1,ИНК-Капитал 001Р-01,ИНК-Капитал,"corpbonds,tbank"
RU000A10AGA5,Капитал1Р2,ИНК-Капитал 001Р-02,ИНК-Капитал,corpbonds
RU000A104B04,Петснаб1Р1,Петербургснаб 001Р-01,Петербургснаб,corpbonds
RU000A109F05,АСПЭКДом02,АСПЭК-Домстрой 02,АСПЭК-Домстрой,corpbonds
RU000A104BY4,БНТЛ 1Р2,БН-ТЕЛЕКОМ 001Р-02,Бизнес-Недвижимость,"corpbonds,tbank"
RU000A105TR7,АРЕНЗА1Р01,АРЕНЗА-ПРО 001P-01,Аренза-Про,"corpbonds,tbank"
RU000A106GC4,АРЕНЗА1Р02,АРЕНЗА-ПРО 001P-02,Аренза-Про,"corpbonds,tbank"
RU000A1097C2,АРЕНЗА1Р05,АРЕНЗА-ПРО 001P-05,Аренза-Про,"corpbonds,tbank"
RU000A107ST1,АРЕНЗА1Р04,АРЕНЗА-ПРО 001P-04,Аренза-Про,"corpbonds,tbank"
RU000A107217,АРЕНЗА1Р03,АРЕНЗА-ПРО 001P-03,Аренза-Про,"corpbonds,tbank"
RU000A10A026,АРЕНЗА1Р06,АРЕНЗА-ПРО 001P-06,Аренза-Про,"corpbonds,tbank"
RU000A107T76,АВТОДОМ1Р2,АВТОДОМ АО 001P-02,АВТОДОМ,corpbonds
RU000A104EP6,НЗРМ БО-01,НЗРМ ООО БО-01,НЗРМ,"corpbonds,tbank"
RU000A104JF6,ПушкПЗБО1,Пушкинское ПЗ БО-01,ПЗ Пушкинское,"corpbonds,tbank"
RU000A1080Y2,ПушкПЗ1Р03,Пушкинское ПЗ 001Р-03,ПЗ Пушкинское,"corpbonds,tbank"
RU000A107761,ПушкПЗ1Р01,Пушкинское ПЗ 001Р-01,ПЗ Пушкинское,"corpbonds,tbank"
RU000A107LU4,ПушкПЗ1Р02,Пушкинское ПЗ 001Р-02,ПЗ Пушкинское,"corpbonds,tbank"
RU000A107C34,АйДиКоле06,АйДи Коллект 06,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A1071Z8,АйДиКоле05,АйДи Коллект 05,АйДи Коллект ПКО,corpbonds
RU000A108L65,АйДиКоле07,АйДи Коллект 07,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A109T74,АйДиКол1Р2,АйДи Коллект 001P-02,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A10B2P6,АйДиКол1P1,АйДи Коллект 001P-01,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A10BBC0,АйДиКол1P3,АйДи Коллект 001P-03,АйДи Коллект ПКО,corpbonds
RU000A106XT3,АйДиКоле04,АйДи Коллект 04,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A1065M8,АйДиКоле03,АйДи Коллект 03,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A10BQH7,АйДиКол1P4,АйДи Коллект 001P-04,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A10BW88,АйДиКол1P5,АйДи Коллект 001P-05,АйДи Коллект ПКО,"corpbonds,tbank"
RU000A104K11,ТрансМ БО1,Транс-Миссия БО-01,Транс-Миссия,corpbonds
RU000A107FG5,ТрансМ БО2,Транс-Миссия БО-02,Транс-Миссия,"corpbonds,tbank"
RU000A107GT6,СЕЛЛСерв1,СЕЛЛ-Сервис БО-01,СЕЛЛ-Сервис,"corpbonds,tbank"
RU000A106C50,СЕЛЛСерв02,СЕЛЛ-Сервис БО-П02,СЕЛЛ-Сервис,"corpbonds,tbank"
RU000A106DV1,РКС2Р3,ТД РКС-Сочи 002Р-03,ТД РКС,"corpbonds,tbank"
RU000A108RK0,РКС2Р4,ТД РКС 002Р-04,ТД РКС,"corpbonds,tbank"
RU000A10C758,РКС2Р6,ТД РКС 002Р-06,ТД РКС,"corpbonds,tbank"
RU000A10BQM7,РКС2Р5,ТД РКС 002Р-05,ТД РКС,"corpbonds,tbank"
RU000A10CRJ9,ЦР БО-05,Центр-резерв БО-05,Центр-Резерв,corpbonds
RU000A107P47,ЦР БО-03,Центр-резерв БО-03,Центр-Резерв,"corpbonds,tbank"
RU000A10B7D1,ЦР БО-04,Центр-резерв БО-04,Центр-Резерв,corpbonds
RU000A104TG3,ЦР БО-01,Центр-резерв БО-01,Центр-Резерв,"corpbonds,tbank"
RU000A1056T2,ЦР БО-02,Центр-резерв БО-02,Центр-Резерв,"corpbonds,tbank"
RU000A106151,ХайТэк 1P1,Хайтэк-Интеграция 001P-01,Хайтэк-Интеграция,"corpbonds,tbank"
RU000A106CR1,РедСофт2P4,Ред Софт БО 002Р-04,Ред Софт,"corpbonds,tbank"
RU000A108VM8,РедСофт2P5,Ред Софт БО 002Р-05,Ред Софт,"corpbonds,tbank"
RU000A104VD6,СФО СФ 01,СФО Спутник Фин 01,СФО Спутник Финанс,corpbonds
RU000A106HB4,iВУШ 1P2,ВУШ БО 001P-02,ВУШ,"corpbonds,tbank"
RU000A109HX2,iВУШ 1P3,ВУШ БО 001P-03,ВУШ,"corpbonds,tbank"
RU000A10BS76,iВУШ 1P4,ВУШ БО 001P-04,ВУШ,"corpbonds,tbank"
RU000A10CPB0,ЭлАп БО-03,Электроаппарат БО-03,Электроаппарат,corpbonds
RU000A106UL6,ЭлАп БО-02,Электроаппарат БО-02,Электроаппарат,corpbonds
RU000A104WZ7,ЭлАп БО-01,Электроаппарат БО-01,Электроаппарат,"corpbonds,tbank"
RU000A104XJ9,МГКЛ 1P1,МГКЛ 001Р-01,МГКЛ,"corpbonds,tbank"
RU000A106FW4,МГКЛ 1P3,МГКЛ 001Р-03,МГКЛ,"corpbonds,tbank"
RU000A106MV2,МГКЛ 1P4,МГКЛ 001Р-04,МГКЛ,"corpbonds,tbank"
RU000A105PJ2,МГКЛ 1P2,МГКЛ 001Р-02,МГКЛ,corpbonds
RU000A108ZU2,МГКЛ-1P6,МГКЛ-001Р-06,МГКЛ,"corpbonds,tbank"
RU000A107UB5,МГКЛ 1P5,МГКЛ 001Р-05,МГКЛ,"corpbonds,tbank"
RU000A10ATC4,МГКЛ-1P7,МГКЛ-001Р-07,МГКЛ,"corpbonds,tbank"
RU000A10CHX1,МГКЛ-G01,МГКЛ-G01,МГКЛ,"corpbonds,tbank"
RU000A10C6U6,МГКЛ-1P8,МГКЛ-001Р-08,МГКЛ,"corpbonds,tbank"
RU000A10BFP3,МВ ФИН 1Р6,МВ ФИНАНС 001Р-06,МВ Финанс,"corpbonds,tbank"
RU000A109908,МВ ФИН 1Р5,МВ ФИНАНС 001Р-05,МВ Финанс,"corpbonds,tbank"
RU000A106540,МВ ФИН 1Р4,МВ ФИНАНС 001Р-04,МВ Финанс,"corpbonds,tbank"
